KIC TYC ra dec numax sig_numax dnu sig_dnu teff sig_teff logg sig_logg feh sig_feh plx sig_plx btmag sig_btmag vtmag sig_vtmag gmag sig_gmag rmag sig_rmag imag sig_imag zmag sig_zmag jmag sig_jmag hmag sig_hmag kmag sig_kmag clump src
    11200573     3565-446-1   296.42028400    48.87197900    33.758     0.851     4.077     0.083  4723.5    86.0     2.433     0.012    -0.024     0.060     0.61041534     0.43950248  13.627   0.343  12.316   0.183  12.613   0.020  11.710   0.020  11.372   0.020  11.190   0.020  10.093   0.019   9.539   0.018   9.443   0.016  1  apo
    11204531     3565-436-1   297.86273500    48.80284100    41.883     0.601     4.231     0.014  4779.5    86.0     2.529     0.007    -0.248     0.060     1.46979272     0.52595025  12.187   0.148  11.251   0.088  11.490   0.020  10.646   0.020  10.374   0.020  10.158   0.020   9.042   0.020   8.503   0.026   8.419   0.013 -1  apo
    11228549     3548-969-1   282.56546700    48.90541500    55.041     0.564     5.963     0.016  4841.1    86.0     2.650     0.006    -0.776     0.060     0.50415659     0.60992146  12.459   0.208  11.424   0.105  11.655   0.020  10.903   0.020  10.627   0.020  10.459   0.020   9.422   0.022   8.916   0.018   8.828   0.013 -1  apo
    11229052     3548-855-1   282.91266000    48.97969000  1698.888   129.265    84.042     1.587  6373.0    77.3     4.200     0.033    -0.010     0.101     4.93761175     0.36622213  10.604   0.041  10.023   0.034  10.198   0.020   9.936   0.020   9.891   0.020   9.902   0.020   9.105   0.020   8.920   0.018   8.871   0.016  0  spc
    11231549    3549-2441-1   284.68602800    48.95211000    29.726     0.588     3.451     0.016  4567.1    86.0     2.370     0.010    -0.057     0.060     0.74024266     0.45716435  13.116   0.303  11.457   0.099  11.823   0.020  10.890   0.020  10.547   0.020  10.373   0.020   9.226   0.021   8.642   0.017   8.526   0.018 -1  apo
    11234625    3549-2813-1   286.57796800    48.93780100    34.017     1.113     4.226     0.160  4834.1    86.0     2.441     0.015    -0.135     0.060     0.90870458     0.46961239  13.273   0.334  11.671   0.134  12.278   0.020  11.418   0.020  11.153   0.020  10.990   0.020   9.925   0.022   9.381   0.028   9.286   0.025  1  apo
    11235672    3550-1580-1   287.26103400    48.90969800    73.433     1.338     5.961     0.042  5054.4    86.0     2.785     0.009     0.024     0.060     1.70923972     0.23985921  10.304   0.028   9.156   0.017   9.503   0.020   8.784   0.020   8.546   0.020   8.438   0.020   7.479   0.019   7.028   0.020   6.925   0.020  1  apo
    11241927     3551-489-1   290.64578800    48.99840200    26.672     0.359     2.955     0.015  4475.6    86.0     2.319     0.007     0.039     0.060     1.30963838     0.26775658  11.381   0.056  10.001   0.028  10.458   0.020   9.408   0.020   9.064   0.020   8.879   0.020   7.738   0.030   7.154   0.023   7.006   0.016 -1  apo
    11244118     3551-149-1   291.83533050    48.95338000  1386.781     5.910    71.373     0.029  5727.0    77.3     4.088     0.003     0.360     0.101     6.26099849     0.33489617  10.768   0.041   9.937   0.029  10.141   0.020   9.635   0.020   9.490   0.020   9.458   0.020   8.675   0.026   8.351   0.018   8.294   0.013  0  spc
    11244855     3551-159-1   292.21843800    48.91109100    37.232     0.427     4.304     0.036  4893.7    86.0     2.483     0.006    -0.203     0.060     0.81029218     0.35329369  12.758   0.257  12.241   0.209  12.502   0.020  11.711   0.020  11.397   0.020  11.241   0.020  10.264   0.030   9.675   0.033   9.584   0.022  1  apo
    11244968    3551-1007-1   292.26677600    48.96536300    23.063     1.563     2.702     0.017  4636.2    86.0     2.263     0.030    -0.098     0.060     0.72770333     0.29568210  12.223   0.150  11.517   0.109  11.950   0.020  11.004   0.020  10.649   0.020  10.477   0.020   9.380   0.028   8.812   0.030   8.648   0.018 -1  apo
    11247049    3564-2191-1   293.30153000    48.91270400    33.784     0.851     3.942     0.018  4803.6    86.0     2.437     0.012    -0.012     0.060     0.88255203     0.42669716  13.231   0.307  11.447   0.093  11.874   0.020  11.000   0.020  10.703   0.020  10.538   0.020   9.439   0.021   8.942   0.017   8.840   0.016  1  apo
    11249981    3564-2364-1   294.57460500    48.96258900    68.196     0.575     6.275     0.016  4640.8    86.0     2.734     0.005     0.227     0.060     2.30578756     0.27541986  11.516   0.077  10.285   0.042  10.651   0.020   9.654   0.020   9.342   0.020   9.172   0.020   8.003   0.018   7.492   0.016   7.363   0.016  0  apo
    11250139    3564-2731-1   294.63585800    48.95788200    40.177     0.654     4.606     0.011  4626.0    86.0     2.504     0.008    -0.399     0.060     1.37800848     0.25969633  12.077   0.140  11.303   0.097  11.534   0.020  10.659   0.020  10.344   0.020  10.166   0.020   9.062   0.021   8.455   0.017   8.404   0.016 -1  apo
    11250488    3564-2049-1   294.78944700    48.98774000    24.683     0.277     2.867     0.022  4607.0    86.0     2.291     0.006    -0.159     0.060     1.12539971     0.90403014  12.503   0.216  11.576   0.121  12.065   0.020  11.121   0.020  10.779   0.020  10.589   0.020   9.484   0.022   8.906   0.018   8.787   0.013 -1  apo
    11252233    3565-1110-1   295.56148900    48.91104500    31.881     0.576     3.731     0.028  4682.0    86.0     2.406     0.009     0.041     0.060     0.87896007     0.32964644  12.454   0.208  11.923   0.172  12.559   0.020  11.610   0.020  11.279   0.020  11.106   0.020   9.945   0.022   9.402   0.014   9.322   0.014  1  apo
    11252437     3565-146-1   295.63370100    48.94140600    25.591     1.318     3.452     0.028  4606.7    86.0     2.307     0.023     0.077     0.060     0.99555373     0.45121834  12.230   0.153  11.405   0.097  11.988   0.020  11.002   0.020  10.659   0.020  10.481   0.020   9.315   0.021   8.783   0.029   8.636   0.015  1  apo
    11253076     3565-918-1   295.86186600    48.93918600    27.756     0.988     3.801     0.067  4817.6    86.0     2.352     0.016    -0.418     0.060     0.83346444     0.30781195  11.874   0.086  10.573   0.043  10.854   0.020  10.070   0.020   9.781   0.020   9.639   0.020   8.566   0.029   8.053   0.016   7.967   0.016 -1  apo
    11253226     3565-302-1   295.91509950    48.92894000  1661.131    10.567    77.053     0.050  6642.0    77.3     4.199     0.004    -0.080     0.101     8.40836129     0.43886627   8.939   0.017   8.514   0.013   8.519   0.020   8.348   0.020   8.298   0.020   8.352   0.020   7.616   0.020   7.468   0.020   7.459   0.016  0  spc
    11284798    3549-2320-1   284.58783500    49.02665700     9.880     0.211     1.438     0.040  4222.7    86.0     1.875     0.010     0.001     0.060     0.56630898     0.32570016  13.383   0.342  11.618   0.120  12.365   0.020  11.160   0.020  10.746   0.020  10.483   0.020   9.271   0.022   8.562   0.016   8.422   0.018 -1  apo
    11287012    3549-2165-1   286.07735600    49.06191600    92.742     0.860     8.396     0.014  4936.9    86.0     2.881     0.006    -0.229     0.060     0.60200620     0.33841252  13.208   0.321  12.337   0.207  12.896   0.020  12.143   0.020  11.894   0.020  11.752   0.020  10.713   0.023  10.169   0.028  10.102   0.022 -1  apo
    11287679    3549-2869-1   286.49178100    49.01980600    45.377     0.465     4.586     0.052  5025.0    86.0     2.575     0.006    -0.254     0.060     0.39405712     0.27182773  12.371   0.168  11.484   0.100  11.830   0.020  11.051   0.020  10.811   0.020  10.660   0.020   9.630   0.024   9.095   0.028   9.021   0.022  1  apo
    11287936    3549-2835-1   286.67453100    49.08637200    51.431     0.626     5.336     0.015  4666.3    86.0     2.613     0.007    -0.035     0.060     0.95993805     0.25402746  12.179   0.146  10.875   0.067  11.384   0.020  10.477   0.020  10.202   0.020  10.012   0.020   8.935   0.022   8.368   0.030   8.250   0.025 -1  apo
    11288888      3550-94-1   287.29373300    49.06412100    15.099     0.401     2.006     0.022  4549.7    86.0     2.075     0.012    -0.204     0.060     0.72484994     0.27558443  11.369   0.062  10.031   0.030  10.447   0.020   9.542   0.020   9.231   0.020   9.063   0.020   7.929   0.023   7.365   0.020   7.214   0.016 -1  apo
    11289335     3550-262-1   287.61691900    49.04954100    35.975     0.834     4.187     0.047  4681.0    86.0     2.458     0.011     0.140     0.060     0.30365252     0.44402936  12.865   0.237  11.895   0.149  12.515   0.020  11.555   0.020  11.242   0.020  11.061   0.020   9.975   0.022   9.402   0.028   9.273   0.024  1  apo
    11289822     3550-318-1   287.93993800    49.00882700    71.731     0.886     6.744     0.015  4545.8    86.0     2.752     0.007     0.340     0.060     1.47733307     0.46076310  12.324   0.160  11.016   0.067  11.639   0.020  10.584   0.020  10.256   0.020  10.084   0.020   8.870   0.027   8.295   0.038   8.193   0.024  0  apo
    11293804     3551-129-1   290.09707600    49.02284600    34.058     0.431     3.926     0.017  4523.3    86.0     2.427     0.007    -0.033     0.060     0.66919631     0.31648859  12.640   0.206  11.532   0.105  12.410   0.020  11.377   0.020  11.020   0.020  10.829   0.020   9.696   0.027   9.064   0.029   8.930   0.020  0  apo
    11294218      3551-15-1   290.34435100    49.03056300    19.393     0.529     2.422     0.013  4411.0    86.0     2.177     0.013    -0.044     0.060     0.14677674     0.29611295  13.618   0.336  12.176   0.169  12.218   0.020  11.143   0.020  10.770   0.020  10.551   0.020   9.421   0.022   8.791   0.029   8.641   0.023 -1  apo
    11294717     3551-681-1   290.63614050    49.03756000   932.527    72.035    59.440     4.207  5638.0    77.3     3.912     0.034     0.050     0.101     2.03492336     0.42277960  12.580   0.185  12.604   0.206  12.247   0.020  11.745   0.020  11.583   0.020  11.528   0.020  10.706   0.021  10.382   0.029  10.287   0.026  0  spc
    11295426     3551-189-1   291.03232000    49.04027200  2154.000    13.000   101.570     0.100  5793.0    74.0     4.282     0.004     0.120     0.070     6.71873537     0.24288295  10.873   0.041  10.151   0.031  10.356   0.020   9.894   0.020   9.769   0.020   9.758   0.020   8.975   0.046   8.662   0.029   8.588   0.022  0  spc
    11295851     3551-641-1   291.24665400    49.07793000    94.929     1.287     7.534     0.032  5073.7    86.0     2.897     0.007    -0.079     0.060     0.68497759     0.31358233  13.305   0.326  11.473   0.099  11.855   0.020  11.170   0.020  10.950   0.020  10.800   0.020   9.859   0.021   9.435   0.028   9.317   0.020 -1  apo
    11298371    3564-2198-1   292.57183600    49.03283700    36.197     0.703     4.242     0.015  4685.5    86.0     2.461     0.009     0.070     0.060     1.02288914     0.32872757  11.818   0.080  10.642   0.048  11.072   0.020  10.137   0.020   9.860   0.020   9.707   0.020   8.567   0.020   8.051   0.020   7.948   0.018  1  apo
    11298714    3564-2686-1   292.75617200    49.05181100    62.912     0.971     5.907     0.013  4564.1    86.0     2.696     0.008     0.313     0.060     0.78016084     0.39179984  14.121   0.439  11.616   0.108  12.065   0.020  11.026   0.020  10.715   0.020  10.507   0.020   9.373   0.021   8.850   0.018   8.692   0.016 -1  apo
    11302791    3564-2376-1   294.62790400    49.01970700    44.062     1.827     4.643     0.022  4709.8    86.0     2.548     0.018     0.201     0.060     1.35107470     0.29707125  11.511   0.075  10.220   0.039  10.681   0.020   9.722   0.020   9.437   0.020   9.268   0.020   8.165   0.026   7.646   0.027   7.538   0.023  1  apo
    11305250    3565-1240-1   295.67274900    49.01200500    91.494     1.399     7.580     0.024  5040.6    86.0     2.880     0.008    -0.127     0.060     1.77366102     0.73979038  12.497   0.194  11.517   0.103  11.897   0.020  11.150   0.020  10.895   0.020  10.772   0.020   9.717   0.019   9.290   0.018   9.204   0.015  1  apo
    11307599     3565-774-1   296.54158200    49.01602900    35.307     1.215     4.211     0.059  4919.5    86.0     2.461     0.015    -0.351     0.060     0.07997284     0.41943526  12.915   0.233  11.797   0.138  12.261   0.020  11.470   0.020  11.182   0.020  11.027   0.020   9.944   0.024   9.479   0.036   9.346   0.019  1  apo
    11308295    3565-1050-1   296.77503700    49.02311700   213.440     1.222    15.571     0.015  5033.6    86.0     3.247     0.004    -0.166     0.060     1.55635953     0.23444922  12.030   0.103  10.903   0.057  11.242   0.020  10.567   0.020  10.293   0.020  10.187   0.020   9.195   0.021   8.721   0.023   8.638   0.016 -1  apo
    11308660    3565-1096-1   296.91366500    49.01227200    36.666     1.182     4.279     0.030  4723.2    86.0     2.469     0.015     0.075     0.060     0.64535737     0.37983865  13.176   0.294  11.445   0.099  11.761   0.020  10.824   0.020  10.503   0.020  10.317   0.020   9.207   0.021   8.664   0.020   8.519   0.016  1  apo
    11308784     3565-368-1   296.96387200    49.05934500    61.845     0.667     6.143     0.031  4774.4    86.0     2.698     0.006    -0.245     0.060     0.84820986     0.34254548  13.306   0.316  12.241   0.186  12.240   0.020  11.377   0.020  11.063   0.020  10.882   0.020   9.774   0.021   9.232   0.018   9.111   0.016  0  apo
    11337714    3549-1828-1   284.53224100    49.19599200    38.403     1.021     4.268     0.047  4705.1    86.0     2.488     0.012     0.165     0.060     0.79864073     0.29664892  11.515   0.068  10.338   0.038  10.885   0.020  10.005   0.020   9.695   0.020   9.530   0.020   8.438   0.029   7.931   0.031   7.820   0.021  1  apo
    11337883    3549-1928-1   284.64585900    49.10578500   148.186     1.150    11.567     0.018  4912.1    86.0     3.084     0.005    -0.041     0.060     2.64647985     0.28446203  11.114   0.053   9.900   0.029  10.264   0.020   9.482   0.020   9.272   0.020   9.105   0.020   8.102   0.021   7.606   0.023   7.526   0.016  0  apo
    11338267    3549-1665-1   284.91639600    49.17176100    25.906     0.901     3.438     0.085  4731.8    86.0     2.318     0.016    -0.320     0.060     0.56934196     0.47649774  13.653   0.362  12.160   0.179  12.660   0.020  11.828   0.020  11.532   0.020  11.367   0.020  10.316   0.024   9.780   0.015   9.682   0.018 -1  apo
    11339000    3549-2241-1   285.39170800    49.14187200    38.151     0.428     4.333     0.023  4842.5    86.0     2.491     0.006    -0.028     0.060     0.78777117     0.33128342  13.511   0.355  12.173   0.188  12.614   0.020  11.749   0.020  11.470   0.020  11.307   0.020  10.259   0.023   9.725   0.027   9.617   0.021  1  apo
    11341723     3550-618-1   287.11548700    49.12405000    28.876     0.727     3.836     0.052  4864.5    86.0     2.371     0.012    -0.468     0.060     0.84096390     0.22619332  12.311   0.155  11.041   0.070  11.554   0.020  10.682   0.020  10.413   0.020  10.292   0.020   9.239   0.020   8.731   0.025   8.618   0.018 -1  apo
    11342694     3550-346-1   287.75259500    49.11471900    74.642     0.805     7.106     0.017  4622.7    86.0     2.773     0.006     0.223     0.060     2.04068375     0.27819434  11.778   0.070  10.283   0.034  10.745   0.020   9.737   0.020   9.438   0.020   9.244   0.020   8.131   0.023   7.571   0.031   7.406   0.020 -1  apo
